"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 16, 2010","111.38","110.03","112.00","110.03","4.71M","0.13%"
"Dec 15, 2010","111.23","108.94","111.63","108.68","4.83M","1.10%"
"Dec 14, 2010","110.02","108.41","110.38","104.46","4.05M","1.34%"
"Dec 13, 2010","108.57","106.93","109.31","106.20","4.00M","1.35%"
"Dec 10, 2010","107.12","105.18","108.65","104.19","3.15M","1.51%"
"Dec 09, 2010","105.53","107.41","108.03","104.07","3.42M","-1.77%"
"Dec 08, 2010","107.43","107.41","108.06","106.09","4.01M","-0.65%"
"Dec 07, 2010","108.13","104.50","108.84","104.50","5.13M","2.28%"
"Dec 06, 2010","105.72","105.43","106.92","104.19","3.32M","0.58%"
"Dec 03, 2010","105.11","104.19","106.05","103.74","3.73M","1.07%"
"Dec 02, 2010","104.00","103.57","104.28","101.71","3.39M","1.99%"
"Dec 01, 2010","101.97","100.96","102.70","100.90","2.19M","1.81%"
"Nov 30, 2010","100.16","96.25","100.72","96.13","2.53M","2.59%"
"Nov 29, 2010","97.63","97.75","98.68","95.57","2.23M","0.40%"
"Nov 26, 2010","97.24","96.25","99.10","95.04","4.43M","1.62%"
"Nov 25, 2010","95.69","96.25","98.73","93.63","5.21M","-1.22%"
"Nov 24, 2010","96.87","97.24","98.36","96.26","3.56M","-1.39%"
"Nov 23, 2010","98.24","97.17","98.86","95.33","4.66M","1.48%"
"Nov 22, 2010","96.81","93.80","97.48","92.05","3.01M","3.52%"
"Nov 19, 2010","93.52","97.24","97.62","91.22","2.84M","-4.18%"
"Nov 18, 2010","97.60","100.39","100.39","96.75","1.93M","0.28%"
"Nov 16, 2010","97.33","100.96","101.09","95.58","3.16M","-2.97%"
"Nov 15, 2010","100.31","99.23","101.06","97.38","2.75M","0.47%"
"Nov 12, 2010","99.84","99.48","100.82","99.23","1.36M","-0.05%"
"Nov 11, 2010","99.89","101.21","101.21","99.72","1.19M","-0.58%"
"Nov 10, 2010","100.47","99.53","101.92","99.53","2.58M","0.04%"
"Nov 09, 2010","100.43","100.96","101.21","99.79","2.14M","-0.20%"
"Nov 08, 2010","100.63","101.21","102.95","100.47","1.96M","-1.98%"
"Nov 05, 2010","102.66","102.22","103.43","102.22","190.94K","0.43%"
"Nov 04, 2010","102.22","100.47","103.20","100.47","4.07M","1.47%"
"Nov 03, 2010","100.74","99.97","101.82","99.97","3.96M","0.01%"
"Nov 02, 2010","100.73","101.16","101.46","99.50","2.74M","-0.43%"
"Nov 01, 2010","101.16","100.51","101.46","99.23","2.88M","0.99%"
"Oct 29, 2010","100.17","101.35","101.46","99.48","3.42M","-1.61%"
"Oct 28, 2010","101.81","102.97","104.19","98.98","5.89M","-1.65%"
"Oct 27, 2010","103.52","104.21","105.06","102.96","1.78M","-1.36%"
"Oct 26, 2010","104.95","105.18","105.80","104.23","1.59M","-0.35%"
"Oct 25, 2010","105.32","103.83","105.55","103.53","1.42M","1.85%"
"Oct 22, 2010","103.41","105.18","105.64","102.50","3.43M","-1.59%"
"Oct 21, 2010","105.08","105.68","106.37","104.31","4.76M","-0.59%"
"Oct 20, 2010","105.70","107.91","110.33","105.24","3.06M","-2.99%"
"Oct 19, 2010","108.96","110.89","111.14","107.70","2.72M","-1.62%"
"Oct 18, 2010","110.75","106.92","111.09","105.47","4.07M","3.49%"
"Oct 15, 2010","107.02","109.65","111.19","106.67","2.23M","-1.70%"
"Oct 14, 2010","108.87","110.52","113.00","108.28","3.56M","-1.22%"
"Oct 13, 2010","110.21","106.67","110.89","105.73","6.81M","3.41%"
"Oct 12, 2010","106.58","106.92","107.74","106.05","1.30M","-0.26%"
"Oct 11, 2010","106.86","108.16","108.33","105.70","1.15M","-0.55%"
"Oct 08, 2010","107.45","106.67","107.91","105.93","1.22M","0.78%"
"Oct 07, 2010","106.62","107.66","108.61","106.03","1.70M","-0.91%"
"Oct 06, 2010","107.60","108.16","109.05","106.83","2.08M","0.16%"
"Oct 05, 2010","107.43","108.28","109.99","106.82","3.82M","-0.60%"
"Oct 04, 2010","108.08","106.68","109.52","106.62","6.56M","1.11%"
"Oct 01, 2010","106.89","104.81","107.38","104.34","4.60M","2.40%"
"Sep 30, 2010","104.38","104.16","105.90","102.11","3.81M","0.85%"
"Sep 29, 2010","103.50","103.57","104.56","102.64","2.21M","0.77%"
"Sep 28, 2010","102.71","104.16","104.16","102.33","2.95M","-0.87%"
"Sep 27, 2010","103.61","104.56","105.68","103.09","2.10M","-0.90%"
"Sep 24, 2010","104.55","102.08","104.88","101.97","2.95M","2.42%"
"Sep 23, 2010","102.08","102.95","105.18","99.50","2.29M","-2.28%"
"Sep 22, 2010","104.46","106.67","107.15","103.89","3.84M","-1.68%"
"Sep 21, 2010","106.25","104.93","106.67","103.20","6.17M","1.47%"
"Sep 20, 2010","104.71","104.14","105.18","103.42","3.10M","0.68%"
"Sep 17, 2010","104.00","103.57","104.93","103.50","2.26M","0.42%"
"Sep 16, 2010","103.57","105.23","105.64","103.07","2.06M","-1.25%"
"Sep 15, 2010","104.88","101.21","105.36","93.63","6.25M","3.29%"
"Sep 14, 2010","101.54","102.21","102.95","101.14","2.01M","-0.30%"
"Sep 13, 2010","101.85","102.64","102.90","101.21","1.98M","0.12%"
"Sep 09, 2010","101.73","100.70","102.06","100.12","3.22M","1.07%"
"Sep 08, 2010","100.65","99.02","100.90","98.76","3.53M","0.96%"
"Sep 07, 2010","99.69","100.47","101.19","98.98","3.20M","-0.98%"
"Sep 06, 2010","100.68","99.97","101.21","99.33","2.76M","0.93%"
"Sep 03, 2010","99.75","100.47","101.30","99.00","2.79M","-0.45%"
"Sep 02, 2010","100.20","97.74","100.57","95.88","5.71M","4.61%"
"Sep 01, 2010","95.78","95.30","96.38","93.47","6.85M","0.93%"
"Aug 31, 2010","94.90","97.49","98.48","93.88","5.54M","-2.74%"
"Aug 30, 2010","97.57","101.66","101.66","96.77","2.68M","-2.49%"
"Aug 27, 2010","100.06","102.68","102.68","99.23","2.40M","-2.55%"
"Aug 26, 2010","102.68","102.68","104.60","101.09","12.60M","1.06%"
"Aug 25, 2010","101.60","101.46","102.89","100.03","4.01M","0.10%"
"Aug 24, 2010","101.50","101.34","102.16","100.23","1.44M","0.01%"
"Aug 23, 2010","101.49","101.47","102.24","100.52","1.21M","0.34%"
"Aug 20, 2010","101.15","101.19","102.45","99.97","2.23M","0.41%"
"Aug 19, 2010","100.74","101.50","102.44","100.22","1.48M","-0.75%"
"Aug 18, 2010","101.50","98.32","102.21","97.47","2.95M","3.23%"
"Aug 17, 2010","98.32","101.39","101.39","97.88","2.30M","-1.24%"
"Aug 16, 2010","99.55","102.23","103.07","98.62","2.28M","-2.37%"
"Aug 13, 2010","101.97","99.58","103.06","99.58","3.58M","2.40%"
"Aug 12, 2010","99.58","97.99","100.22","97.99","1.79M","-1.30%"
"Aug 11, 2010","100.89","101.71","102.66","100.13","2.17M","-1.49%"
"Aug 10, 2010","102.42","103.09","103.40","101.89","1.57M","-0.78%"
"Aug 09, 2010","103.23","102.16","103.69","100.87","2.97M","0.99%"
"Aug 06, 2010","102.22","102.79","103.69","101.80","3.40M","-0.55%"
"Aug 05, 2010","102.79","100.80","103.48","100.47","10.05M","2.63%"
"Aug 04, 2010","100.16","97.31","101.21","96.75","7.89M","2.79%"
"Aug 03, 2010","97.44","97.49","98.04","96.28","2.13M","-0.01%"
"Aug 02, 2010","97.45","98.37","99.18","96.80","2.71M","0.16%"
"Jul 30, 2010","97.29","93.77","97.74","93.77","10.25M","3.74%"
"Jul 29, 2010","93.78","94.27","98.20","92.94","15.33M","1.47%"
"Jul 28, 2010","92.42","94.89","95.26","91.87","3.26M","-2.09%"
"Jul 27, 2010","94.39","93.03","94.61","92.27","3.69M","1.75%"
"Jul 26, 2010","92.77","92.57","93.14","91.79","853.80K","0.31%"
"Jul 23, 2010","92.48","93.03","93.72","92.21","2.69M","0.54%"
"Jul 22, 2010","91.98","91.70","92.72","91.67","2.92M","-0.18%"
"Jul 21, 2010","92.15","92.53","92.85","91.30","2.26M","0.13%"
"Jul 20, 2010","92.03","94.29","94.43","91.34","2.10M","-1.94%"
"Jul 19, 2010","93.85","91.79","94.27","90.94","4.73M","1.35%"
"Jul 16, 2010","92.60","89.03","92.78","88.71","8.40M","4.37%"
"Jul 15, 2010","88.72","89.17","89.17","88.39","1.82M","0.18%"
"Jul 14, 2010","88.56","89.78","90.30","88.36","1.97M","-1.07%"
"Jul 13, 2010","89.52","91.29","91.29","88.36","3.22M","-1.09%"
"Jul 12, 2010","90.51","90.55","91.79","89.98","3.86M","0.98%"
"Jul 09, 2010","89.63","89.31","90.47","89.12","4.02M","0.49%"
"Jul 08, 2010","89.19","89.26","89.73","88.73","2.58M","0.95%"
"Jul 07, 2010","88.35","89.31","89.68","88.07","2.14M","-1.07%"
"Jul 06, 2010","89.31","88.07","89.55","87.73","1.85M","1.34%"
"Jul 05, 2010","88.13","87.07","88.98","87.07","1.60M","0.65%"
"Jul 02, 2010","87.56","89.58","90.53","87.20","5.96M","-2.87%"
"Jul 01, 2010","90.15","90.30","90.67","88.97","2.45M","-0.20%"
"Jun 30, 2010","90.33","89.03","90.92","88.21","4.20M","0.98%"
"Jun 29, 2010","89.45","89.31","90.55","88.59","4.65M","-0.40%"
"Jun 28, 2010","89.81","89.31","89.96","88.61","3.44M","0.99%"
"Jun 25, 2010","88.93","89.88","90.00","88.10","7.82M","-1.55%"
"Jun 24, 2010","90.33","91.49","91.79","87.57","29.46M","-2.31%"
"Jun 23, 2010","92.47","93.65","94.75","91.84","3.77M","-1.92%"
"Jun 22, 2010","94.28","96.25","98.07","93.65","3.64M","-2.11%"
"Jun 21, 2010","96.31","96.75","97.44","95.35","3.39M","-0.26%"
"Jun 18, 2010","96.56","94.28","98.73","94.28","6.82M","0.93%"
"Jun 17, 2010","95.67","94.87","96.75","93.03","1.48M","0.84%"
"Jun 16, 2010","94.87","96.47","96.47","94.28","1.51M","-0.56%"
"Jun 15, 2010","95.40","95.00","97.09","93.34","4.43M","1.06%"
"Jun 14, 2010","94.40","92.28","95.00","91.76","3.84M","2.96%"
"Jun 11, 2010","91.69","92.78","92.78","91.12","904.31K","0.74%"
"Jun 10, 2010","91.02","90.74","91.40","89.34","1.63M","0.84%"
"Jun 09, 2010","90.26","90.30","91.27","89.08","1.51M","-0.33%"
"Jun 08, 2010","90.56","93.03","93.72","90.42","2.22M","-2.31%"
"Jun 07, 2010","92.70","94.76","94.76","91.81","1.27M","-3.42%"
"Jun 04, 2010","95.98","93.03","96.38","93.03","1.96M","2.19%"
"Jun 03, 2010","93.92","95.26","98.58","92.83","1.41M","2.35%"
"Jun 02, 2010","91.76","90.92","92.98","90.79","1.99M","1.36%"
"Jun 01, 2010","90.53","95.01","95.01","89.70","1.30M","-4.55%"
"May 31, 2010","94.85","93.25","96.21","90.62","3.76M","1.39%"
"May 28, 2010","93.55","92.28","94.14","91.79","2.10M","1.88%"
"May 27, 2010","91.82","93.27","93.27","89.55","1.70M","0.99%"
"May 26, 2010","90.92","89.93","92.53","88.34","2.16M","3.24%"
"May 25, 2010","88.07","92.28","93.98","87.15","2.23M","-4.30%"
"May 24, 2010","92.03","91.15","93.03","88.75","2.43M","0.97%"
"May 21, 2010","91.15","88.91","92.36","86.60","4.33M","1.67%"
"May 20, 2010","89.65","93.94","93.94","88.51","2.86M","-2.82%"
"May 19, 2010","92.25","97.74","97.74","90.29","4.94M","-6.15%"
"May 18, 2010","98.29","98.73","99.87","97.49","1.73M","0.47%"
"May 17, 2010","97.83","100.32","100.32","97.24","1.68M","-2.72%"
"May 14, 2010","100.57","98.36","101.46","97.99","4.42M","1.70%"
"May 13, 2010","98.89","97.24","99.43","97.24","2.61M","1.49%"
"May 12, 2010","97.44","96.71","97.86","95.51","2.54M","1.36%"
"May 11, 2010","96.13","101.71","101.71","95.76","2.13M","-2.77%"
"May 10, 2010","98.87","98.73","100.03","96.59","3.46M","3.38%"
"May 07, 2010","95.64","97.78","97.99","94.59","4.84M","-3.59%"
"May 06, 2010","99.20","100.84","101.18","97.54","3.28M","-1.27%"
"May 05, 2010","100.48","97.99","101.34","96.75","8.74M","1.68%"
"May 04, 2010","98.82","97.00","99.72","97.00","7.59M","2.30%"
"May 03, 2010","96.60","96.75","97.79","95.54","3.38M","-1.28%"
"Apr 30, 2010","97.85","94.63","98.73","94.63","6.18M","2.33%"
"Apr 29, 2010","95.62","96.00","96.35","94.78","3.17M","-0.18%"
"Apr 28, 2010","95.79","93.86","96.50","93.86","2.39M","-0.47%"
"Apr 27, 2010","96.24","96.92","97.00","94.69","2.94M","-0.78%"
"Apr 26, 2010","97.00","96.50","97.68","95.14","6.46M","0.83%"
"Apr 23, 2010","96.20","95.51","96.75","92.84","10.32M","1.40%"
"Apr 22, 2010","94.87","93.03","95.63","91.56","15.00M","2.29%"
"Apr 21, 2010","92.75","86.33","93.03","85.25","18.47M","8.26%"
"Apr 20, 2010","85.67","87.32","87.69","85.21","3.59M","-1.02%"
"Apr 19, 2010","86.55","86.45","87.32","85.09","2.97M","-0.80%"
"Apr 16, 2010","87.25","87.82","88.78","86.71","2.70M","-1.40%"
"Apr 15, 2010","88.49","88.81","90.11","87.82","6.33M","-0.01%"
"Apr 13, 2010","88.50","86.33","89.06","84.37","6.43M","3.41%"
"Apr 12, 2010","85.58","86.33","86.45","84.63","3.06M","0.40%"
"Apr 09, 2010","85.24","86.82","86.82","84.86","5.95M","-0.43%"
"Apr 08, 2010","85.61","86.08","87.54","85.22","5.19M","-0.42%"
"Apr 07, 2010","85.97","84.84","86.82","84.34","4.96M","-0.10%"
"Apr 06, 2010","86.06","89.63","89.99","85.70","6.35M","-3.84%"
"Apr 05, 2010","89.50","89.31","89.75","88.11","2.93M","1.07%"
"Apr 01, 2010","88.55","89.31","90.30","88.07","3.65M","-0.40%"
"Mar 31, 2010","88.91","89.31","90.53","87.15","3.93M","-0.25%"
"Mar 30, 2010","89.13","92.28","92.28","88.65","2.30M","-3.04%"
"Mar 29, 2010","91.92","91.31","92.90","89.74","1.59M","-0.05%"
"Mar 26, 2010","91.97","92.82","93.19","91.41","1.49M","-0.49%"
"Mar 25, 2010","92.42","91.07","93.52","89.80","5.69M","1.48%"
"Mar 23, 2010","91.07","91.20","92.16","90.42","1.60M","-0.52%"
"Mar 22, 2010","91.55","92.27","92.68","91.04","1.30M","-1.34%"
"Mar 19, 2010","92.79","93.52","93.77","92.29","1.22M","-0.48%"
"Mar 18, 2010","93.24","94.69","95.01","92.69","1.49M","-1.53%"
"Mar 17, 2010","94.69","93.13","95.07","92.53","4.32M","2.30%"
"Mar 16, 2010","92.56","91.79","93.50","91.79","4.78M","1.07%"
"Mar 15, 2010","91.58","88.56","91.98","88.56","4.35M","2.39%"
"Mar 12, 2010","89.44","89.33","90.05","89.08","1.40M","0.04%"
"Mar 11, 2010","89.40","87.21","89.78","87.21","1.72M","0.65%"
"Mar 10, 2010","88.82","89.64","90.22","87.97","1.84M","-0.91%"
"Mar 09, 2010","89.64","89.16","90.10","88.59","1.62M","0.54%"
"Mar 08, 2010","89.16","89.38","90.12","88.81","1.52M","0.06%"
"Mar 05, 2010","89.11","90.05","91.04","88.56","1.60M","-0.86%"
"Mar 04, 2010","89.88","95.51","95.51","89.06","1.15M","-0.54%"
"Mar 03, 2010","90.37","90.79","92.01","90.06","3.44M","-0.15%"
"Mar 02, 2010","90.51","91.07","92.02","89.81","2.63M","-0.61%"
"Feb 26, 2010","91.07","90.32","91.76","88.98","4.11M","-0.16%"
"Feb 25, 2010","91.22","90.97","91.79","89.12","3.23M","0.62%"
"Feb 24, 2010","90.66","89.31","91.76","89.31","2.73M","0.67%"
"Feb 23, 2010","90.06","89.80","91.23","89.31","1.90M","-0.30%"
"Feb 22, 2010","90.33","91.04","92.22","89.80","3.66M","0.34%"
"Feb 19, 2010","90.02","89.08","91.49","88.08","4.79M","0.60%"
"Feb 18, 2010","89.48","90.50","90.50","88.59","1.75M","-0.30%"
"Feb 17, 2010","89.75","89.80","90.30","88.81","1.61M","0.30%"
"Feb 16, 2010","89.48","89.94","90.57","88.07","4.09M","-0.19%"
"Feb 15, 2010","89.65","87.32","90.52","87.32","8.26M","3.59%"
"Feb 11, 2010","86.54","86.58","87.82","86.13","1.64M","0.22%"
"Feb 10, 2010","86.35","86.08","87.51","85.84","3.79M","0.38%"
"Feb 09, 2010","86.02","85.34","86.82","84.34","3.09M","1.51%"
"Feb 08, 2010","84.74","84.84","85.70","82.58","1.88M","0.63%"
"Feb 06, 2010","84.21","84.59","84.84","83.64","344.20K","0.68%"
"Feb 05, 2010","83.64","78.77","85.06","78.77","4.27M","0.00%"
"Feb 04, 2010","83.64","84.48","86.27","82.64","3.45M","-3.37%"
"Feb 03, 2010","86.56","86.07","87.00","85.15","2.23M","1.98%"
"Feb 02, 2010","84.88","87.57","89.06","83.60","5.27M","-1.59%"
"Feb 01, 2010","86.25","85.34","87.82","83.39","2.95M","0.26%"
"Jan 29, 2010","86.03","82.40","87.82","79.11","7.86M","-0.16%"
"Jan 28, 2010","86.17","83.10","87.57","82.88","10.14M","5.20%"
"Jan 27, 2010","81.91","87.82","89.60","80.66","6.19M","-8.58%"
"Jan 25, 2010","89.60","93.81","93.81","88.41","8.47M","-5.60%"
"Jan 22, 2010","94.92","91.48","96.47","88.08","7.58M","3.27%"
"Jan 21, 2010","91.91","94.61","95.95","90.93","4.22M","-2.75%"
"Jan 20, 2010","94.51","93.86","95.48","92.84","10.78M","1.11%"
"Jan 19, 2010","93.47","93.52","94.24","91.79","3.26M","0.06%"
"Jan 18, 2010","93.41","91.04","93.77","91.04","3.04M","1.93%"
"Jan 15, 2010","91.64","92.16","92.75","90.83","2.75M","-0.19%"
"Jan 14, 2010","91.81","94.24","95.20","90.69","7.76M","-2.08%"
"Jan 13, 2010","93.76","91.25","94.02","89.33","8.06M","2.75%"
"Jan 12, 2010","91.25","88.56","92.73","88.07","9.05M","3.54%"
"Jan 11, 2010","88.13","87.27","89.68","87.27","5.74M","1.00%"
"Jan 08, 2010","87.26","90.05","90.05","86.64","6.24M","-2.33%"
"Jan 07, 2010","89.34","92.26","92.26","89.11","3.67M","-2.14%"
"Jan 06, 2010","91.29","94.29","94.99","90.55","3.99M","-3.02%"
"Jan 05, 2010","94.13","92.41","94.51","91.92","5.04M","2.25%"
"Jan 04, 2010","92.06","92.84","93.03","91.30","1.63M","-0.05%"
"Dec 31, 2009","92.11","92.28","93.00","91.79","3.65M","-0.10%"
"Dec 30, 2009","92.20","90.61","93.13","90.61","2.27M","-0.25%"
"Dec 29, 2009","92.43","93.03","93.52","91.81","2.45M","-0.61%"
"Dec 24, 2009","93.00","92.26","93.52","91.44","4.77M","0.97%"
"Dec 23, 2009","92.11","89.55","92.73","89.55","5.43M","3.25%"
"Dec 22, 2009","89.21","88.31","89.62","87.04","3.31M","0.96%"
"Dec 21, 2009","88.36","90.79","92.21","87.82","5.27M","-2.49%"
"Dec 18, 2009","90.62","89.31","91.19","88.87","8.72M","2.02%"
"Dec 17, 2009","88.83","96.25","96.25","84.96","9.01M","4.02%"
"Dec 16, 2009","85.40","83.82","85.83","82.55","3.06M","1.58%"
"Dec 15, 2009","84.07","84.84","86.17","83.38","3.33M","-1.09%"
"Dec 14, 2009","85.00","86.33","87.07","84.48","2.64M","-1.39%"
"Dec 11, 2009","86.20","87.52","88.07","85.87","6.30M","-0.76%"
"Dec 10, 2009","86.86","88.93","88.93","86.13","5.05M","-1.50%"
"Dec 09, 2009","88.18","87.82","88.86","85.93","10.19M","1.84%"
"Dec 08, 2009","86.59","86.08","86.82","85.34","6.40M","0.90%"
"Dec 07, 2009","85.82","82.43","86.28","82.43","5.99M","1.78%"
"Dec 04, 2009","84.32","81.90","84.77","81.90","4.73M","1.38%"
"Dec 03, 2009","83.17","81.34","83.72","80.20","3.32M","1.76%"
"Dec 02, 2009","81.73","82.68","84.57","81.14","4.24M","-3.27%"
"Dec 01, 2009","84.49","84.33","85.56","83.65","2.79M","1.04%"
"Nov 30, 2009","83.62","80.66","84.96","80.66","2.43M","1.85%"
"Nov 27, 2009","82.10","83.77","83.77","79.38","2.19M","-1.71%"
"Nov 26, 2009","83.53","83.44","88.30","82.17","4.36M","-1.72%"
"Nov 25, 2009","84.99","82.45","86.32","82.45","4.43M","0.85%"
"Nov 24, 2009","84.27","86.20","86.53","83.02","5.47M","-1.14%"
"Nov 23, 2009","85.24","80.25","85.58","80.25","7.02M","5.36%"
"Nov 20, 2009","80.90","79.67","81.80","79.38","3.64M","-0.61%"
"Nov 19, 2009","81.40","84.34","85.34","79.41","3.81M","-3.42%"
"Nov 18, 2009","84.28","83.57","85.49","82.64","3.60M","0.81%"
"Nov 17, 2009","83.60","74.69","84.08","74.69","3.01M","1.31%"
"Nov 16, 2009","82.52","83.53","84.32","81.65","3.11M","-1.21%"
"Nov 13, 2009","83.53","83.33","85.08","83.10","5.50M","1.02%"
"Nov 12, 2009","82.69","79.26","83.72","78.89","7.05M","3.29%"
"Nov 11, 2009","80.06","76.41","80.35","75.45","3.78M","5.68%"
"Nov 10, 2009","75.76","82.36","82.36","75.18","3.05M","-2.13%"
"Nov 09, 2009","77.41","74.50","78.23","74.50","2.93M","2.23%"
"Nov 06, 2009","75.72","75.41","77.65","75.30","3.39M","1.22%"
"Nov 05, 2009","74.81","71.44","75.66","69.48","4.89M","4.79%"
"Nov 04, 2009","71.39","71.44","73.06","69.98","6.99M","1.94%"
"Nov 03, 2009","70.03","75.04","76.88","68.22","5.98M","-7.82%"
"Oct 30, 2009","75.97","78.81","79.25","75.25","4.64M","-1.34%"
"Oct 29, 2009","77.00","76.90","81.74","75.51","10.19M","-0.94%"
"Oct 28, 2009","77.73","78.39","80.85","76.90","5.33M","-2.08%"
"Oct 27, 2009","79.38","79.92","81.84","78.89","2.85M","-2.39%"
"Oct 26, 2009","81.32","81.37","82.58","79.64","2.34M","0.49%"
"Oct 23, 2009","80.92","79.67","83.23","79.67","3.63M","-0.30%"
"Oct 22, 2009","81.16","80.13","82.14","79.41","7.90M","1.79%"
"Oct 21, 2009","79.73","77.40","81.23","77.40","10.76M","3.21%"
"Oct 20, 2009","77.25","75.54","78.12","74.79","5.75M","3.19%"
"Oct 17, 2009","74.86","73.44","75.81","73.44","536.41K","0.19%"
"Oct 16, 2009","74.72","75.17","75.90","74.25","2.04M","-0.13%"
"Oct 15, 2009","74.82","75.41","76.29","74.42","2.54M","-0.91%"
"Oct 14, 2009","75.51","75.66","76.65","75.07","3.09M","0.77%"
"Oct 12, 2009","74.93","71.95","75.41","71.95","6.49M","1.63%"
"Oct 09, 2009","73.73","74.92","76.78","73.22","7.90M","-0.39%"
"Oct 08, 2009","74.02","75.39","77.40","73.43","7.23M","-3.49%"
"Oct 07, 2009","76.70","80.04","80.13","75.74","5.66M","-2.45%"
"Oct 06, 2009","78.63","83.85","84.07","76.99","10.94M","-5.36%"
"Oct 05, 2009","83.08","82.36","84.51","82.16","3.66M","-0.44%"
"Oct 01, 2009","83.45","84.84","85.78","83.10","4.67M","-1.29%"
"Sep 30, 2009","84.54","83.85","85.34","83.14","3.17M","1.70%"
"Sep 29, 2009","83.13","85.34","85.57","82.87","3.86M","-0.11%"
"Sep 25, 2009","83.22","85.34","85.34","82.66","3.13M","-3.30%"
"Sep 24, 2009","86.06","81.62","86.58","79.38","13.92M","4.11%"
"Sep 23, 2009","82.66","85.58","85.58","82.11","2.37M","-2.84%"
"Sep 22, 2009","85.08","83.12","86.03","82.36","4.13M","1.15%"
"Sep 18, 2009","84.11","85.21","86.53","82.61","7.47M","-1.05%"
"Sep 17, 2009","85.00","81.85","87.37","80.51","24.77M","6.56%"
"Sep 16, 2009","79.77","78.51","80.75","78.19","5.77M","2.32%"
"Sep 15, 2009","77.96","77.78","78.51","77.68","1.87M","0.43%"
"Sep 14, 2009","77.63","76.90","78.39","76.16","2.69M","0.01%"
"Sep 11, 2009","77.62","77.40","78.14","76.68","3.10M","1.11%"
"Sep 10, 2009","76.77","76.95","78.39","76.44","4.94M","0.25%"
"Sep 09, 2009","76.58","76.65","77.75","75.91","3.01M","0.34%"
"Sep 08, 2009","76.32","76.90","78.89","75.98","4.38M","-0.96%"
"Sep 07, 2009","77.06","76.01","77.58","76.01","4.18M","1.88%"
"Sep 04, 2009","75.64","74.42","76.41","74.42","3.66M","0.75%"
"Sep 03, 2009","75.08","76.16","77.40","74.47","4.89M","-2.09%"
"Sep 02, 2009","76.68","72.93","77.63","72.87","9.14M","3.86%"
"Sep 01, 2009","73.83","74.17","75.66","71.94","5.39M","-0.79%"
"Aug 31, 2009","74.42","74.42","76.02","73.34","4.65M","-2.10%"
"Aug 28, 2009","76.02","76.90","78.14","75.41","5.73M","-2.06%"
"Aug 27, 2009","77.62","71.94","78.13","71.94","14.13M","3.67%"
"Aug 26, 2009","74.87","76.41","78.14","74.19","13.10M","-1.76%"
"Aug 25, 2009","76.21","73.38","79.36","72.44","22.20M","5.94%"
"Aug 24, 2009","71.94","70.70","72.88","69.71","9.72M","3.75%"
"Aug 21, 2009","69.34","63.26","70.08","62.12","14.96M","9.72%"
"Aug 20, 2009","63.20","62.77","64.16","62.41","3.44M","2.00%"
"Aug 19, 2009","61.96","64.50","65.22","61.26","4.61M","-2.96%"
"Aug 18, 2009","63.85","64.75","65.99","62.27","7.41M","-1.16%"
"Aug 17, 2009","64.60","67.03","67.95","63.94","6.43M","-3.58%"
"Aug 14, 2009","67.00","70.19","70.19","66.30","8.68M","-4.48%"
"Aug 13, 2009","70.14","65.73","70.69","64.55","11.13M","7.78%"
"Aug 12, 2009","65.08","63.75","66.16","61.04","6.37M","0.96%"
"Aug 11, 2009","64.46","61.94","64.97","61.15","6.10M","5.95%"
"Aug 10, 2009","60.84","61.05","62.49","60.06","3.46M","0.36%"
"Aug 07, 2009","60.62","60.78","62.69","59.56","4.76M","-0.08%"
"Aug 06, 2009","60.67","63.68","64.40","59.31","6.15M","-4.19%"
"Aug 05, 2009","63.32","62.51","63.73","60.53","5.03M","1.10%"
"Aug 04, 2009","62.63","64.42","64.42","61.82","5.04M","-0.76%"
"Aug 03, 2009","63.11","60.03","63.51","60.03","4.35M","5.57%"
"Jul 31, 2009","59.78","61.34","63.75","59.18","6.46M","-2.02%"
"Jul 30, 2009","61.01","58.05","61.74","57.55","7.09M","4.38%"
"Jul 29, 2009","58.45","60.13","62.02","58.05","5.91M","-2.45%"
"Jul 28, 2009","59.92","59.86","61.03","57.99","5.32M","1.11%"
"Jul 27, 2009","59.26","54.74","61.65","54.74","4.89M","1.87%"
"Jul 24, 2009","58.17","57.06","59.04","54.58","4.51M","4.28%"
"Jul 23, 2009","55.78","55.77","56.11","53.71","3.64M","4.03%"
"Jul 22, 2009","53.62","58.54","58.54","53.14","3.93M","-5.81%"
"Jul 21, 2009","56.93","59.51","59.51","56.24","5.95M","-1.83%"
"Jul 20, 2009","57.99","55.57","59.26","52.34","14.65M","8.49%"
"Jul 17, 2009","53.45","49.12","54.28","48.40","8.39M","10.92%"
"Jul 16, 2009","48.19","49.59","50.31","46.39","3.31M","-0.33%"
"Jul 15, 2009","48.35","47.69","49.09","47.69","8.04M","2.28%"
"Jul 14, 2009","47.27","45.41","48.25","45.41","2.70M","4.30%"
"Jul 13, 2009","45.32","42.20","46.14","42.20","3.07M","3.40%"
"Jul 10, 2009","43.83","42.98","47.03","42.98","7.59M","-0.20%"
"Jul 09, 2009","43.92","40.25","44.53","40.25","3.81M","5.02%"
"Jul 08, 2009","41.82","43.97","46.25","41.50","4.53M","-8.35%"
"Jul 07, 2009","45.63","47.13","48.10","44.93","3.59M","-1.87%"
"Jul 06, 2009","46.50","49.29","49.29","45.89","3.54M","-2.04%"
